num_clusters,LL,AMI,ACC,SHIL,HOMO,COMP,V_MEAS,DS,c-type
1,29.81045530043256,-3.87748305364491e-15,0.5545602605863192,0.0,-1.292494351211832e-15,1.0,-2.5849887024236675e-15,./ICA/Phishing,GMM
2,30.183409853595755,-0.0002533821530131416,0.5545602605863192,0.12010592489157813,4.318818908735127e-05,4.9353902848246434e-05,4.60656474005839e-05,./ICA/Phishing,GMM
3,31.634931713308184,0.026118559536278074,0.6245928338762216,0.10176066797125922,0.03932052414858932,0.026507976468094344,0.03166736349999068,./ICA/Phishing,GMM
4,31.41032839475048,0.019791812560524688,0.6229641693811075,0.11006319350250847,0.03682729743886167,0.02027205202468286,0.026149681095253917,./ICA/Phishing,GMM
5,31.537092404125698,0.014242739401981532,0.6148208469055375,0.1116507056974282,0.03183357951932496,0.014786205748205303,0.02019305124523707,./ICA/Phishing,GMM
6,31.55074370444153,0.02642512070226084,0.6156351791530945,0.09077885169085322,0.06319822765823396,0.027043669087201072,0.03787845817354974,./ICA/Phishing,GMM
7,31.553718425789302,0.04166009556081571,0.6579804560260586,0.09113329460527315,0.11430348611751215,0.04229173013146669,0.061739972698549105,./ICA/Phishing,GMM
8,31.63614900741343,0.1601548061803212,0.8122964169381107,0.10901630774693544,0.4758335790556605,0.160744434186283,0.24030864353169404,./ICA/Phishing,GMM
9,31.780489427696793,0.1096059385711741,0.758957654723127,0.1104386268738658,0.3493065810641347,0.11027360197258272,0.1676281802759657,./ICA/Phishing,GMM
10,33.47777485768241,0.11260629345647062,0.7707654723127035,0.11558761875090896,0.362064945019086,0.11334963625134603,0.17264901597089252,./ICA/Phishing,GMM
11,33.49100299973884,0.10207684033836914,0.7654723127035831,0.10894668037216348,0.34299242214855025,0.1028776267651077,0.1582804069258841,./ICA/Phishing,GMM
12,32.80646627331287,0.10240987568167871,0.7890879478827362,0.1032513410522041,0.36118537160384995,0.10324879921171097,0.16059092226330923,./ICA/Phishing,GMM
13,32.972581012953405,0.11785062170699946,0.8074104234527687,0.10368019968658221,0.42202140703958496,0.11873661781622179,0.18533019285764665,./ICA/Phishing,GMM
14,32.9973667362863,0.1056325544924922,0.7939739413680782,0.1147876748816464,0.38866493891085213,0.10658130398133864,0.16728815854929585,./ICA/Phishing,GMM
15,33.00432477892221,0.10330757707800452,0.7919381107491856,0.10841473618897177,0.3934897972921892,0.10429777488492951,0.1648900558847007,./ICA/Phishing,GMM
16,33.09982419688788,0.11975045799590404,0.8350977198697068,0.11399593310437699,0.46892191882821854,0.12076231589074957,0.19206244140685766,./ICA/Phishing,GMM
17,33.84919610681474,0.11394572773756285,0.8298045602605864,0.11122601283140761,0.4475773052465939,0.1150312757052595,0.18302382915003573,./ICA/Phishing,GMM
18,33.128682265928326,0.12168432605755197,0.8359120521172638,0.10842320425423035,0.4973249821618106,0.12278188974742613,0.19694186242583564,./ICA/Phishing,GMM
19,33.18271984196145,0.12019101336934787,0.8371335504885994,0.10614620935165645,0.4997640189243814,0.12133607250297244,0.1952645123436703,./ICA/Phishing,GMM
20,33.23900529911838,0.12211992558737905,0.8428338762214984,0.11543235208929788,0.5083149351031564,0.12332620438190081,0.19849420076726193,./ICA/Phishing,GMM
21,34.181233631847405,0.1371205691139558,0.8925081433224755,0.10364767718800083,0.5937715156055478,0.13831838802361013,0.22437003566299188,./ICA/Phishing,GMM
22,34.29576853831068,0.13201880780705183,0.8888436482084691,0.10480200112831169,0.5802120725017604,0.13326655132503734,0.21674892381424124,./ICA/Phishing,GMM
23,34.32417143176308,0.1263068314694937,0.877442996742671,0.10695238882960821,0.5673719734794955,0.12759512025509515,0.20833762012085788,./ICA/Phishing,GMM
24,34.44170208426097,0.1343967206850028,0.8888436482084691,0.1115586571115363,0.6030758854252934,0.13573329968147,0.22159302168196568,./ICA/Phishing,GMM
25,34.51775735419149,0.1333576366507676,0.8896579804560261,0.1151897576557531,0.6052217621544967,0.13473917170590963,0.22040914648197305,./ICA/Phishing,GMM
26,34.665185728999745,0.13702352014181488,0.8961726384364821,0.11625718320002919,0.6199133599683546,0.13846453562566152,0.2263673981397594,./ICA/Phishing,GMM
27,34.642653818478735,0.1301169737280034,0.883957654723127,0.11030601166109592,0.5961727815979825,0.13160911483741097,0.2156189167676907,./ICA/Phishing,GMM
28,34.590867438879556,0.13082300566966582,0.8900651465798045,0.11345867388239424,0.6112607715479967,0.132341110019384,0.21757591265760343,./ICA/Phishing,GMM
29,34.62272970554406,0.13224121602480515,0.8945439739413681,0.10642115523964557,0.6230219857325968,0.1338008489452499,0.2202916370462333,./ICA/Phishing,GMM
35,34.82542068302307,0.12601671504911782,0.8965798045602605,0.12320057984017209,0.630200408411799,0.12782149381571162,0.21253517179320422,./ICA/Phishing,GMM
40,35.04504909923214,0.1225112305890502,0.9006514657980456,0.12628467060813933,0.6484441518107311,0.12448040003391427,0.20886537301580282,./ICA/Phishing,GMM
50,35.407856140292445,0.10888866210223667,0.8835504885993485,0.13515410738084221,0.6144442298896677,0.11126437582673332,0.18841103214291577,./ICA/Phishing,GMM
